compound,SMILES
1089689973,CN1CCC2=CC3=C(C4=C2C1CC5=CC(=C(C=C54)OC)OC)OCO3.Cl
1089691188,CCCCCCCCCCCCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O
1089710064,CCC1=C2CCOC(=O)C2=CN=C1
1089719754,C[C@@H](CC1=CC2=C(C=C1)C=CN2)N
1089719958,CCC(=O)C(C[C@H](C)N1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3.Br
1089761807,CCC(=O)C(C[C@@H](C)N1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3
1089765810,CCC(=O)C(C[C@H](C)N1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3
1092119839,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N=NC3=C(C4=C(C(=C(C=C4C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC5=C(N(N(C5=O)C6=CC=CC=C6)C)C)O)O.[Na+].[Na+]
1092351671,CC(C)N1C2=C(C(=N1)C3=CC4=C(N3)C=CC(=C4)O)C(=NC=N2)N
1092352992,C1C2=C(C(=C(C=C2N=C3N1CC(=O)N3)Cl)Cl)Cl
1092364389,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=C(C=C3)Cl)Cl)F)OC4CCN(CC4)C(=O)C=C
1092383760,CC(=O)OC(C)(C)C1CC2=C(O1)C=C3C(=C2)C=C(C(=O)O3)C(C)(C)C=C
1092443521,CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NCCCCCCN
1092453150,CC1=CC(=CC2=C1C(=O)N(C2)CC3=CC=C(C=C3)OC(F)(F)F)C4=NC(=NO4)CN5CCNCC5
1092457652,C[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)CNC(=O)[C@@H](NC2=O)[C@@H](C)O)C(=O)N[C@H](CC(C)C)C(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CC(=O)N)N
1092497238,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOCCOCCOCCO
1092540561,[2H]C([2H])([2H])C([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC([2H])([2H])[2H])O)NC(=O)OC([2H])([2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H]
1092551886,CC1=C(C2=C(CCC2)C(=C1)CC3=C(N(N=C3C)CCC(=O)O)C)O
1092717968,C[C@@H](CCOC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2
1092788834,C1CCC(C1)N2C3=C(C(=N2)C4=CN=C5C(=C4)C=CN5)C(=NC=N3)N
1092799013,C[C@H]1C(=O)N([C@@H](N1)C(C)(C)C)C.Cl
1092939177,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3.OP(=O)(O)O
1092973948,C1CC(CC1[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3)O
1092973960,C1CC(=O)CC1[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
1092977064,CCCCOC1=CC=CC(=C1)CCNCC(=O)N(C)C.Cl
1092977611,CCCCOC1=CC=CC(=C1)CCNCC(=O)N(C)C
1093069329,CCN1CCN(CC1)C2=CC=CC3=C2CN(C3=O)[C@H](CCCNS(=O)(=O)C4=CN(C(=N4)C)C)C5=CC(=C(C=C5)OC)OC
1093108509,CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O
1093130723,CCC[C@H](C(C)(C)C)N(C(=O)C1=CC(=CC(=C1)C)C)NC(=O)C2=C(C(=CC=C2)OC)CC
1093211858,C1CN(CCN1)CC2=CC3=C(C=C2)OC(O3)(F)F
1093373397,C1=CC(=NC(=C1)N)N.OS(=O)(=O)O
1093403338,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
1093418837,C[C@]1(C(=O)NC(=NC(C)(C)C2=CC=CC=C2F)S1)C(F)(F)F
1093643378,B1(C2=C(C=CC=C2OCCCO)[C@H](O1)CN)O
1093851285,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C.Cl.Cl
1093940705,C1[C@@H]2C(=O)N(CC(=O)N2[C@H](C3=C1C4=CC=CC=C4N3)C5=CC6=C(C=C5)OCO6)N
1094322914,CC1=C(C(=C(C2=C1C(OC2=O)OCCN3CCOCC3)O)C/C=C(\C)/CCC(=O)OCCN4CCOCC4)OC
1094424379,COC1=CC(=C(C=C1CN2CCNCC2)OC)Br
1094569024,C[C@@H](C(=O)NC(CC(=O)OC)C(=O)COC1=C(C=CC=C1F)F)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)OC)NC(=O)[C@H](C(C)C)NC(=O)C2=NC3=CC=CC=C3C=C2
1094598750,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCC)C
1094614842,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N)O
1094873149,CCN(CC)C(=O)C(C1=CC=CC=C1)N2CCN(CC2)C3=C(C=C(C=C3)NC(=O)C4=CC=CC=C4C5=CN=CC=C5)F
1095004786,CC1=C(C=C(C=C1F)C(=O)NC2CC2)N3C=CN=C(C3=O)NC4(CC4)C5=CC=CC=C5OCCNC
1095173275,CN1CC[C@H](C[C@@H]1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N
1095173640,CN1CC[C@H](C[C@@H]1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N.Cl
1095181604,C[C@]12C[C@@H]([C@@]3(O1)CCO[C@H]4[C@@H]3[C@@H]2C(=O)N4C5=CC(=C(C=C5)C#N)C(F)(F)F)O
1095253396,C#CC[C@H](C1=NC2=C(C=CC(=C2)Cl)C(=O)N1NC3=CC=CC=C3)N(CCCN)C(=O)C4=C(C(=CC=C4)Cl)F
1095267905,CC(=O)N(CC1=CC=CC=C1OCCF)C2=C(C=CN=C2)OC3=CC=CC=C3
1095267927,CC(=O)N(CC1=CC=CC=C1OCC[18F])C2=C(C=CN=C2)OC3=CC=CC=C3
1095321064,CC(C)(CNC1=NC=C(C=C1)S(=O)(=O)N(C)C)NCC(=O)N2CCCC2
1095565813,CC(C)[C@]1(C(=O)NC(=N[C@H]2C[C@@H]3CC[C@H]2C3)S1)C
1095751964,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@H]([C@@H]([C@H](CO)O)O)O)O)O)O)O
1096103999,C1C(=NO[C@@]1(C2=CC(=CC(=C2)Cl)C(F)(F)F)C(F)(F)F)C3=CC=C(C4=CC=CC=C43)C(=O)NCC(=O)NCC(F)(F)F
1096105188,C[C@H](C1=CC=CC=C1)NC.Cl
1096119526,C1C(=NO[C@]1(C2=CC(=CC(=C2)Cl)C(F)(F)F)C(F)(F)F)C3=CC=C(C4=CC=CC=C43)C(=O)NCC(=O)NCC(F)(F)F
1096413476,CCCC(=O)OCN([C@H](C[C@H](C1=NC(=CS1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C[C@H](C)C(=O)NNC(=O)OCCSSC[C@H](C(=O)O)NC(=O)[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)C3=CC=C(C=C3)NCC4=CN=C5C(=N4)C(=O)N=C(N5)N)OC(=O)C)C(C)C)C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]6CCCCN6C
1096483361,C1=CC(=NC(=C1Cl)C(=O)O)Cl.C(CO)N(CCO)CCO
1096708712,C[C@H](C1=NC=C(S1)C(=O)NC2=NC=C(C(=C2)C(F)(F)F)Cl)NC(=O)C3=C(C(=NC=N3)N)Cl
1097629598,C1CSS[C@@H]1CCCCC(=O)NCC(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CCCCN)C(=O)O
1097630266,CON=C1CCC(CC1)C(C#N)S(=O)(=O)CCC(F)(F)F
1097732621,CCCN(CCC)CCCCN(C)CC1=CC=C(C=C1)CN(CC2=NC=CN2)CC3=NC=CN3C.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
1097733157,CC1=CC(=CC(=C1)/C=C/C#N)[P@](=O)(C2=C(NC3=C2C=C(C=C3)Cl)C(=O)N)OC
1097917151,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC=NC(=N2)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
1097945237,CCO.C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7
1098065769,CC1=NC2=C(C=C(C=C2)Cl)S(=O)(=O)[N-]1.C[N+](C)(C)CCO
1098189151,CC[C@@H]1C[C@@]1(C(=O)O)NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](C(C)(C)C)NC(=O)OC3C[C@H]4C[C@H]4C3)OC5=CC(=NC6=C5C=CC(=C6Cl)OCCN7CCOCC7)C8=CSC(=N8)NC(C)C
1100146777,C[C@@]1(OC[C@H]([C@@H](O1)[C@@H]([C@H](C=O)O)OC)O)C(=O)O
1100318475,CC1=CC(=C(N=C1)C(=O)C2=C3C=CNC3=NC=N2)NS(=O)(=O)C4=CC(=C(C=C4)Cl)C(F)(F)F
1100319365,CC1=CC(=C(N=C1)C(=O)C2=C3C=CNC3=NC=N2)[N-]S(=O)(=O)C4=CC(=C(C=C4)Cl)C(F)(F)F.[Na+]
1100361361,CS(=O)(=O)CC[C@H]1[C@@H]2COC3=C(C=CC(=C3[C@@]2(CCO1)S(=O)(=O)C4=CC=C(C=C4)Cl)F)F
1100598159,CN1C=C(C=N1)C2=NN(C(=O)C=C2)CC3=CC=CC(=C3)C4=NC=C(C=N4)OCCN5CCOCC5
1100598320,CN1CCC(CC1)COC2=CN=C(N=C2)C3=CC(=CC=C3)CN4C(=O)C=CC(=N4)C5=CC=CC(=C5)C#N
1100690105,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O.CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7
1101132675,CCN1C(=C(C=N1)C(=O)C2=C(C(=C(C=C2)S(=O)(=O)C)OCCOC)C)OC(C)OC(=O)OC
1101175363,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)N[C@@H](CCCCN)C(=O)O.Cl.Cl
1101448241,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)N[C@@H](CCCCN)C(=O)O
1101854583,C1CN(CCC1C(C2=CC3=C(C=C2)OCO3)(C4=CC5=C(C=C4)OCO5)O)C(=O)OC6=CC=C(C=C6)[N+](=O)[O-]
1103522457,C1=CC(=CC=C1C2=C(N=CN=C2OCCOC3=NC=C(C=N3)Br)NS(=O)(=O)N)Br
1103522800,C1CC1N2CCN(CC2)C(=O)C3=CC=C(C=C3)CN4CCOCC4.O.Cl.Cl
1103572344,B1(OB2OB(OB(O1)O2)O)O
1104493119,COC1=CC(=C(C=C1)OC)CN(C2=CC=CC=C2OC3=CC=CC=C3)C(=O)CF
1104874943,CCCCCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)OC
1106011271,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O)O
1106685588,CC1=CC(=NC(=N1)O[C@H](C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)C(C3=CC=CC=C3)(C4=CC=CC=C4)OC)C
1106685668,CC1=CC(=NC(=N1)O[C@H](C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)CO
1108200721,C1[C@H](C([C@@H](CC1(C(=O)O)O)O)OC(=O)/C=C/C2=CC=C(C=C2)O)O
1108743607,CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)NC6CCOCC6
1108748124,CC(=NC1=CC2=C(C[C@H]([C@@H]2NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)O)C=C1)N(C)CC5=CC=C(C=C5)F
1109228785,CC[C@H](C)COCC(=O)OCC=C
1109228796,CC[C@@H](C)COCC(=O)OCC=C
1110563693,CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC.CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O
1110650800,CCCCCCC1C=CC(C(C1CCCCCC)C=CCCCCCCCC(=O)O)CCCCCCCC(=O)OCCCO
1110766976,CCCCCCO[C@@H](C)C1=CC=CC(=C1OC)C2=CSC(=N2)NC(=O)C3=CC(=C(C(=C3)Cl)/C=C(\C)/C(=O)O)Cl
1111616693,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)OP(=O)(O)O)O
1111942110,CC1=CC=C(C=C1)S(=O)(=O)O.C1CN2CCC1[C@H]([C@@H]2CC3=CN=CC=C3)NC(=O)C4=CC5=CC=CC=C5O4
1112937640,CCNC(C)C(=O)C1=CC2=C(C=C1)OCO2
1112968429,C1CN(C=CC1=O)C2=C(C=C(C(=C2F)F)N3C[C@@H](OC3=O)CNC4=NOC=C4)F
1112975479,C[C@H](NC)C/C=C/C1=CC(=CN=C1)OC.C[C@H](NC)C/C=C/C1=CC(=CN=C1)OC.[C@H](O)([C@H](O)C(=O)O)[C@H](O)[C@@H](O)C(=O)O
1114544318,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5.Cl
1114561851,C[C@@H](C1=CC=C(C=C1)C2=CC(=O)N(C=C2)C)N3CC[C@](OC3=O)(CC(C)(C)O)C4=CC=CC=C4
1116652186,C1CCC(CC1)C(=O)NC2=CC(=NC3=CC=CC=C32)NC4=CC(=C(C=C4)Cl)Cl
1116743464,C1COCCN1CCNC(=O)NC2=NC3=C(S2)C=C(C=C3)SC4=NN=C5N4N=C(C=C5)C6=CC=C(C=C6)F
1117772527,CC1=C(C=CC(=C1)C(CCCCCO)O)C2=C(C=C(C=C2)F)F
1118567057,C1CC1OCCOC2=CC=C(C=C2)CC3=C(C=CC(=C3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)Cl
1118567488,C1C[C@H](NC1)C(=O)O.C1C[C@H](NC1)C(=O)O.C1CC1OCCOC2=CC=C(C=C2)CC3=C(C=CC(=C3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)Cl
1118765142,C1CCN(C(=O)C1)C2=CC=C(C=C2)N3CCC4=C(C3=O)N(N=C4C(=O)N)C5=CC=C(C=C5)OS(=O)(=O)O
1118885678,C[N@@+]1(CC[C@]23CC(=O)CC[C@]2([C@H]1CC4=C3C(=C(C=C4)C(=O)N)O)O)CC5CC5.[Cl-]
1118915788,CC(C)C1=C(C=C(C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C=C4)C)O)OP(=O)(O)O
1119276800,CS(=O)(=O)C1=CC=CC(=C1)C[C@@H](C(=O)[O-])NC(=O)C2=C(C=C3CN(CCC3=C2Cl)C(=O)C4=CC5=C(C=C4)C=CO5)Cl.[Na+]
1119807021,C1CC(C1)N2CCN(CC2)C(=O)[C@H]3C[C@@H]3C4=CC=C(C=C4)C(=O)N
1120360113,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)OCC(CO)O)O)O
1120360146,C([C@@H]([C@@H]1C(=C(C(=O)O1)OCC(CO)O)OCC(CO)O)O)O
1122022029,CC1=C(C=CC(=C1)C2=NO[C@@](C2)(C3=CC(=CC(=C3)Cl)Cl)C(F)(F)F)C(=O)NCC(=O)NCC(F)(F)F
1122022030,CC1=C(C=CC(=C1)C2=NO[C@](C2)(C3=CC(=CC(=C3)Cl)Cl)C(F)(F)F)C(=O)NCC(=O)NCC(F)(F)F
1123071248,CC(C)(C(=O)O)NC(=O)[C@@H](CC1=CNC2=CC=CC=C21)N
1123744717,C1[C@H]([C@H](O[C@@H]1O)[C@@H](CO)O)O
1123744728,C[C@H]([C@@H]1[C@@H]([C@H]([C@H](O1)O)O)O)O
1123837842,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
1124197790,CC1=C(ON=C1C2=CC=C(S2)C(=O)N3CCC(CC3)O)C(F)(F)F
1124342262,CC(/C=C(\C)/CCC=C(C)C)OC(=O)C
1126641108,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C(=C\C(=O)O)\C(=O)O
1126899613,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)O)NC2=O)C
1127498036,CCCCN1C=CC(=C(C1=O)Cl)N2CCC(CC2)C3=CC=CC=C3
1129403560,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)C4=CSC(=N4)C5=CC=CC=C5)NC2=O)C
1130115444,[2H]C([2H])([2H])NC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
1131418842,C[NH+]1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.C[NH+]1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O.[O-]S(=O)(=O)[O-].Cl
1132650679,C1CCC(CC1)CC[C@@H](C(=O)O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)O
1132776590,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)OC3=C(C(=O)O[C@@H]3[C@H](CO)O)O)CO)O)O)O)O
1132819578,C1CC(CC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C1)O
1132819614,C1CCC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C(C1)O
1132827214,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3.Cl.Cl
1132935637,CC(C)(C)C1=C(C(=CC(=C1)N2C=CC(=O)NC2=O)C3=CC4=C(C=C3)C=C(C=C4)NS(=O)(=O)C)OC
1132936005,CC(C)(C)C1=C(C(=CC(=C1)N2C=CC(=O)NC2=O)/C=C/C3=CC=C(C=C3)NS(=O)(=O)C)OC
1132940114,CC(C)(C)C1=C(C(=CC(=C1)N2C=CC(=O)[N-]C2=O)C3=CC4=C(C=C3)C=C(C=C4)NS(=O)(=O)C)OC.[Na+]
1132940318,CC(C)(C)C1=C(C(=CC(=C1)N2C=CC(=O)[N-]C2=O)/C=C/C3=CC=C(C=C3)NS(=O)(=O)C)OC.O.O.O.[K+]
1133432491,CC1=C(C=CC=C1NC(=O)C2=CC3=C(S2)CCCC3)C4=CN(C(=O)C(=N4)NC5=CC=C(C=C5)[C@@H]6C(=O)N(CCN6C)C)C
1133706087,CN(CC1=C(C2=CC=CC=C2N=C1C3=CC=CC=C3)C(=O)N[C@@H](C4CC4)C5=CC=CC=C5)S(=O)(=O)C
1133819870,COC1=CC=CC(=C1)C(=O)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
1134807343,CCCCCCCC(=O)OC1(CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)Cl
1134834711,C1C(=CC(=O)O1)NCC(F)F
1134848137,CC1=CN(C(=O)N=C1N)[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)[18F]
1135117428,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)[O-])CC=C(Cl)Cl.[Na+]
1135237885,C[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CN=CN2)NC(=O)C)C(=O)N)C(C)C.C(=O)(C(F)(F)F)O
1135255569,CCOC(=O)/C=C(/CC(=O)O)\C(=O)O
1135280782,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=S.Cl
1135288775,CCC(C1=CC=C(C=C1)O)N.Cl
1135424155,CCN(CC)CCC1=CNC2=C1C(=CC=C2)OC(=O)C
1135681774,CC(C)(C)CC(C)(C)CC(=O)O
1135693694,CC(C)(CO)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32
1137089327,CC(C)CCC[C@@](C)(C1=C(C=C(C=C1)C(=O)O)O)O
1137584372,COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCO[11CH3]
1137608695,CCOC(=O)[C@H](CC1=CC=C(C=C1)C2=CC(=NC(=N2)N)O[C@H](C3=C(C=C(C=C3)Cl)N4C=CC(=N4)C)C(F)(F)F)N.C1=CC=C(C=C1)C(=O)NCC(=O)O
1137737871,CC[C@](C1=NN=C(O1)NCC2=CC3=C(C=C2)C(=CC(=O)O3)C4=CC=C(C=C4)F)(C(F)(F)F)O.CC1=CC=C(C=C1)S(=O)(=O)O
1137837592,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O.C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O.Cl.Cl
1138238080,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1C(CCC(=O)O)O
1138245132,CCC1=C[C@@H]2[C@H](C1)C[C@@]2(CC(=O)O)CN
1138245212,CCC1=C[C@@H]2[C@H](C1)C[C@@]2(CC(=O)O)CN.C1=CC=C(C=C1)S(=O)(=O)O
1138549366,CC1=CN=C(C=N1)CNC(=O)C2=C3N(C4=CC=CC=C4S3)C5=C(C2=O)C=CC(=N5)N6CCCN(CC6)C
1138669654,CC1=C(C=CC=N1)OC2=CC(=CN=C2NC3=NC(=NS3)[C@@H](CO)O)SC4=CC=CC=N4
1140897320,CC(C)(C1=CC=CN2C1=NN=C2C3(CC3)C4=CC=C(C=C4)Cl)O
1140898878,CC(C)(C1=CC=CN2C1=NN=C2C3(CC3)C4=CC=C(C=C4)Cl)O.Cl
1140909483,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F.C([C@@H](C(=O)O)O)C(=O)O
1140919374,CCCCC(CC)COC(=O)[C@H]1CCCC[C@@H]1C(=O)OCC(CC)CCCC
1140964993,C1C2=CC=CC=C2CN1CC3=NC4=NNC(=O)C5=C4C(=CC=C5)N3
1141348722,CCCC1=C(C=CC(=C1)CC)O
1141397809,C1CN(C(=O)N[C@@H]1O)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F
1141487548,CC(CCCC1CCCCC1)CO
1141509989,CCC[C@]1(CC(=C(C(=O)O1)[14C@H](CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
1141777141,C1CCC(CC1)COC2=CC=CC(=C2)[C@@H](CCN)O
1141892296,C1[C@@H](N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Na+].[Na+]
1142057188,CC1=NC2=C(S1)C(=O)C=C(C2=O)NCCCN(C)CCCNC3=CC(=O)C4=C(C3=O)OC(=N4)C5=C(C=CC(=C5)F)F
1142090230,CC1=NC(=NC(=N1)NC)N[C@H]2CCC[C@H](C2)C(=O)NCC3=C(C=C(C=C3)C#N)C(F)(F)F
1142363527,CC1(CCC(=CC1)C2=C(C=CC(=N2)C3CC(OC(C3)(C)C)(C)C)NC(=O)C4=NC=C(N4)C#N)C
1143532391,C1CN(CCC1(C(=O)N[C@@H](CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
1144035539,C1CN(CCN1CCC(=O)C2=CC3=C(C=C2)NC(=O)O3)C(=O)OCC4=CC(=CC(=C4)Cl)Cl
1144097222,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2I
1144097302,CC1=NC(=NC(=N1)OC)N/C(=N/S(=O)(=O)C2=CC=CC=C2I)/[O-].[Na+]
1144492692,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)[O-])O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)COS(=O)(=O)[O-])O[C@@H]7[C@@H]([C@H]([C@@H]([C@H](O7)COS(=O)(=O)[O-])O[C@@H]8[C@@H]([C@H]([C@@H]([C@H](O8)COS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])C)C.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
1144522848,C1=CC=C(C=C1)/C=C/C(=O)O.C1=CC(=CC(=C1)S(=O)(=O)N)CCCCOCCCCCCNC[C@@H](C2=CC(=C(C=C2)O)CO)O
